-- Logs begin at Mon 2023-10-02 15:35:54 UTC, end at Mon 2023-10-02 15:40:01 UTC. --
Oct 02 15:38:18 client bash[4656]: s /etc/rc5.d
Oct 02 15:38:18 client bash[4656]: s /etc/rc6.d
Oct 02 15:38:18 client bash[4656]: A /etc/GREP_COLORS
Oct 02 15:38:18 client bash[4656]: A /etc/aliases.db
Oct 02 15:38:18 client bash[4656]: A /etc/resolv.conf
Oct 02 15:38:18 client bash[4656]: A /etc/libaudit.conf
Oct 02 15:38:18 client bash[4656]: A /etc/libnl/classid
Oct 02 15:38:18 client bash[4656]: A /etc/libnl/pktloc
Oct 02 15:38:18 client bash[4656]: d /etc/libnl
Oct 02 15:38:18 client bash[4656]: A /etc/magic
Oct 02 15:38:18 client bash[4656]: A /etc/request-key.conf
Oct 02 15:38:18 client bash[4656]: A /etc/request-key.d/id_resolver.conf
Oct 02 15:38:18 client bash[4656]: A /etc/request-key.d/cifs.idmap.conf
Oct 02 15:38:18 client bash[4656]: A /etc/request-key.d/cifs.spnego.conf
Oct 02 15:38:18 client bash[4656]: d /etc/request-key.d
Oct 02 15:38:18 client bash[4656]: A /etc/fuse.conf
Oct 02 15:38:18 client bash[4656]: A /etc/virc
Oct 02 15:38:18 client bash[4656]: A /etc/DIR_COLORS.lightbgcolor
Oct 02 15:38:18 client bash[4656]: A /etc/python/cert-verification.cfg
Oct 02 15:38:18 client bash[4656]: d /etc/python
Oct 02 15:38:18 client bash[4656]: A /etc/netconfig
Oct 02 15:38:18 client bash[4656]: A /etc/cron.daily/logrotate
Oct 02 15:38:18 client bash[4656]: A /etc/cron.daily/man-db.cron
Oct 02 15:38:18 client bash[4656]: d /etc/cron.daily
Oct 02 15:38:18 client bash[4656]: A /etc/logrotate.conf
Oct 02 15:38:18 client bash[4656]: A /etc/idmapd.conf
Oct 02 15:38:18 client bash[4656]: A /etc/my.cnf
Oct 02 15:38:18 client bash[4656]: A /etc/.pwd.lock
Oct 02 15:38:18 client bash[4656]: A /etc/gshadow-
Oct 02 15:38:18 client bash[4656]: A /etc/group-
Oct 02 15:38:18 client bash[4656]: A /etc/yum.conf
Oct 02 15:38:18 client bash[4656]: A /etc/dracut.conf
Oct 02 15:38:18 client bash[4656]: A /etc/modprobe.d/nofloppy.conf
Oct 02 15:38:18 client bash[4656]: A /etc/modprobe.d/dccp-blacklist.conf
Oct 02 15:38:18 client bash[4656]: A /etc/modprobe.d/tuned.conf
Oct 02 15:38:18 client bash[4656]: A /etc/modprobe.d/firewalld-sysctls.conf
Oct 02 15:38:18 client bash[4656]: A /etc/modprobe.d/lockd.conf
Oct 02 15:38:18 client bash[4656]: d /etc/modprobe.d
Oct 02 15:38:18 client bash[4656]: A /etc/rsyslog.d/listen.conf
Oct 02 15:38:18 client bash[4656]: d /etc/rsyslog.d
Oct 02 15:38:18 client bash[4656]: A /etc/systemd/bootchart.conf
Oct 02 15:38:18 client bash[4656]: A /etc/systemd/coredump.conf
Oct 02 15:38:18 client bash[4656]: A /etc/systemd/journald.conf
Oct 02 15:38:18 client bash[4656]: A /etc/systemd/logind.conf
Oct 02 15:38:18 client bash[4656]: A /etc/systemd/system.conf
Oct 02 15:38:18 client bash[4656]: A /etc/systemd/user.conf
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/system-update.target.wants/systemd-readahead-drop.service
Oct 02 15:38:18 client bash[4656]: d /etc/systemd/system/system-update.target.wants
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/sockets.target.wants/rpcbind.socket
Oct 02 15:38:18 client bash[4656]: d /etc/systemd/system/sockets.target.wants
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/basic.target.wants/rhel-dmesg.service
Oct 02 15:38:18 client bash[4656]: d /etc/systemd/system/basic.target.wants
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/network-online.target.wants/NetworkManager-wait-online.service
Oct 02 15:38:18 client bash[4656]: d /etc/systemd/system/network-online.target.wants
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/remote-fs.target.wants/nfs-client.target
Oct 02 15:38:18 client bash[4656]: d /etc/systemd/system/remote-fs.target.wants
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/vmtoolsd.service.requires/vmtoolsd-init.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/vmtoolsd.service.requires/vgauthd.service
Oct 02 15:38:18 client bash[4656]: d /etc/systemd/system/vmtoolsd.service.requires
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/dev-virtio\x2dports-org.qemu.guest_agent.0.device.wants/qemu-guest-agent.service
Oct 02 15:38:18 client bash[4656]: d /etc/systemd/system/dev-virtio\x2dports-org.qemu.guest_agent.0.device.wants
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/dbus-org.fedoraproject.FirewallD1.service
Oct 02 15:38:18 client bash[4656]: A /etc/systemd/system/borg-backup.timer
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/default.target
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/multi-user.target.wants/firewalld.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/multi-user.target.wants/borg-backup.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/multi-user.target.wants/remote-fs.target
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/multi-user.target.wants/rpcbind.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/multi-user.target.wants/rhel-configure.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/multi-user.target.wants/crond.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/multi-user.target.wants/NetworkManager.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/multi-user.target.wants/tuned.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/multi-user.target.wants/nfs-client.target
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/multi-user.target.wants/vmtoolsd.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/multi-user.target.wants/sshd.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/multi-user.target.wants/postfix.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/multi-user.target.wants/auditd.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/multi-user.target.wants/chronyd.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/multi-user.target.wants/rsyslog.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/multi-user.target.wants/irqbalance.service
Oct 02 15:38:18 client bash[4656]: d /etc/systemd/system/multi-user.target.wants
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/local-fs.target.wants/rhel-readonly.service
Oct 02 15:38:18 client bash[4656]: d /etc/systemd/system/local-fs.target.wants
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/dbus-org.freedesktop.nm-dispatcher.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/getty.target.wants/getty@tty1.service
Oct 02 15:38:18 client bash[4656]: d /etc/systemd/system/getty.target.wants
Oct 02 15:38:18 client bash[4656]: A /etc/systemd/system/borg-backup.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/default.target.wants/systemd-readahead-replay.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/default.target.wants/systemd-readahead-collect.service
Oct 02 15:38:18 client bash[4656]: d /etc/systemd/system/default.target.wants
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/sysinit.target.wants/rhel-autorelabel.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/sysinit.target.wants/rhel-autorelabel-mark.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/sysinit.target.wants/rhel-domainname.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/sysinit.target.wants/rhel-import-state.service
Oct 02 15:38:18 client bash[4656]: s /etc/systemd/system/sysinit.target.wants/rhel-loadmodules.service
Oct 02 15:38:18 client bash[4656]: d /etc/systemd/system/sysinit.target.wants
Oct 02 15:38:18 client bash[4656]: d /etc/systemd/system
Oct 02 15:38:18 client bash[4656]: d /etc/systemd/user
Oct 02 15:38:18 client bash[4656]: d /etc/systemd
Oct 02 15:38:18 client bash[4656]: A /etc/passwd-
Oct 02 15:38:18 client bash[4656]: A /etc/shadow-
Oct 02 15:38:18 client bash[4656]: A /etc/udev/hwdb.bin
Oct 02 15:38:18 client bash[4656]: A /etc/udev/udev.conf
Oct 02 15:38:18 client bash[4656]: d /etc/udev/rules.d
Oct 02 15:38:18 client bash[4656]: d /etc/udev
Oct 02 15:38:18 client bash[4656]: A /etc/machine-id
Oct 02 15:38:18 client bash[4656]: A /etc/nsswitch.conf
Oct 02 15:38:18 client bash[4656]: A /etc/sestatus.conf
Oct 02 15:38:18 client bash[4656]: A /etc/adjtime
Oct 02 15:38:18 client bash[4656]: A /etc/inittab
Oct 02 15:38:18 client bash[4656]: A /etc/networks
Oct 02 15:38:18 client bash[4656]: A /etc/rwtab
Oct 02 15:38:18 client bash[4656]: A /etc/statetab
Oct 02 15:38:18 client bash[4656]: A /etc/sysctl.conf
Oct 02 15:38:18 client bash[4656]: A /etc/cron.hourly/0anacron
Oct 02 15:38:18 client bash[4656]: d /etc/cron.hourly
Oct 02 15:38:18 client bash[4656]: A /etc/anacrontab
Oct 02 15:38:18 client bash[4656]: A /etc/cron.deny
Oct 02 15:38:18 client bash[4656]: A /etc/crontab
Oct 02 15:38:18 client bash[4656]: s /etc/grub2.cfg
Oct 02 15:38:18 client bash[4656]: A /etc/tcsd.conf
Oct 02 15:38:18 client bash[4656]: A /etc/ethertypes
Oct 02 15:38:18 client bash[4656]: A /etc/DIR_COLORS
Oct 02 15:38:18 client bash[4656]: A /etc/DIR_COLORS.256color
Oct 02 15:38:18 client bash[4656]: A /etc/krb5.conf
Oct 02 15:38:18 client bash[4656]: d /etc/krb5.conf.d
Oct 02 15:38:18 client bash[4656]: d /etc/exports.d
Oct 02 15:38:18 client bash[4656]: A /etc/nfs.conf
Oct 02 15:38:18 client bash[4656]: A /etc/nfsmount.conf
Oct 02 15:38:18 client bash[4656]: A /etc/chrony.conf
Oct 02 15:38:18 client bash[4656]: A /etc/chrony.keys
Oct 02 15:38:18 client bash[4656]: A /etc/rsyncd.conf
Oct 02 15:38:18 client bash[4656]: A /etc/rsyslog.conf
Oct 02 15:38:18 client bash[4656]: A /etc/man_db.conf
Oct 02 15:38:18 client bash[4656]: A /etc/sudo-ldap.conf
Oct 02 15:38:18 client bash[4656]: A /etc/sudo.conf
Oct 02 15:38:18 client bash[4656]: A /etc/sudoers
Oct 02 15:38:18 client bash[4656]: A /etc/e2fsck.conf
Oct 02 15:38:18 client bash[4656]: A /etc/mke2fs.conf
Oct 02 15:38:18 client bash[4656]: A /etc/ld.so.cache
Oct 02 15:38:18 client bash[4656]: A /etc/yum.repos.d/epel-testing.repo
Oct 02 15:38:18 client bash[4656]: A /etc/yum.repos.d/epel.repo
Oct 02 15:38:18 client bash[4656]: A /etc/yum.repos.d/CentOS-Base.repo
Oct 02 15:38:18 client bash[4656]: A /etc/yum.repos.d/CentOS-CR.repo
Oct 02 15:38:18 client bash[4656]: A /etc/yum.repos.d/CentOS-Debuginfo.repo
Oct 02 15:38:18 client bash[4656]: A /etc/yum.repos.d/CentOS-Media.repo
Oct 02 15:38:18 client bash[4656]: A /etc/yum.repos.d/CentOS-Sources.repo
Oct 02 15:38:18 client bash[4656]: A /etc/yum.repos.d/CentOS-Vault.repo
Oct 02 15:38:18 client bash[4656]: A /etc/yum.repos.d/CentOS-fasttrack.repo
Oct 02 15:38:18 client bash[4656]: A /etc/yum.repos.d/CentOS-x86_64-kernel.repo
Oct 02 15:38:18 client bash[4656]: d /etc/yum.repos.d
Oct 02 15:38:18 client bash[4656]: d /etc/pm/sleep.d
Oct 02 15:38:18 client bash[4656]: d /etc/pm/config.d
Oct 02 15:38:18 client bash[4656]: d /etc/pm/power.d
Oct 02 15:38:18 client bash[4656]: d /etc/pm
Oct 02 15:38:18 client bash[4656]: A /etc/skel/.bash_logout
Oct 02 15:38:18 client bash[4656]: A /etc/skel/.bash_profile
Oct 02 15:38:18 client bash[4656]: A /etc/skel/.bashrc
Oct 02 15:38:18 client bash[4656]: d /etc/skel
Oct 02 15:38:18 client bash[4656]: d /etc/xinetd.d
Oct 02 15:38:18 client bash[4656]: A /etc/ld.so.conf.d/bind-export-x86_64.conf
Oct 02 15:38:18 client bash[4656]: A /etc/ld.so.conf.d/mariadb-x86_64.conf
Oct 02 15:38:18 client bash[4656]: A /etc/ld.so.conf.d/kernel-3.10.0-1127.el7.x86_64.conf
Oct 02 15:38:18 client bash[4656]: d /etc/ld.so.conf.d
Oct 02 15:38:18 client bash[4656]: d /etc/gcrypt
Oct 02 15:38:18 client bash[4656]: d /etc/groff/site-font
Oct 02 15:38:18 client bash[4656]: A /etc/groff/site-tmac/man.local
Oct 02 15:38:18 client bash[4656]: A /etc/groff/site-tmac/mdoc.local
Oct 02 15:38:18 client bash[4656]: d /etc/groff/site-tmac
Oct 02 15:38:18 client bash[4656]: d /etc/groff
Oct 02 15:38:18 client bash[4656]: A /etc/iproute2/bpf_pinning
Oct 02 15:38:18 client bash[4656]: A /etc/iproute2/ematch_map
Oct 02 15:38:18 client bash[4656]: A /etc/iproute2/group
Oct 02 15:38:18 client bash[4656]: A /etc/iproute2/nl_protos
Oct 02 15:38:18 client bash[4656]: A /etc/iproute2/rt_dsfield
Oct 02 15:38:18 client bash[4656]: A /etc/iproute2/rt_protos
Oct 02 15:38:18 client bash[4656]: A /etc/iproute2/rt_realms
Oct 02 15:38:18 client bash[4656]: A /etc/iproute2/rt_scopes
Oct 02 15:38:18 client bash[4656]: A /etc/iproute2/rt_tables
Oct 02 15:38:18 client bash[4656]: d /etc/iproute2
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/config-util
Oct 02 15:38:18 client bash[4656]: s /etc/pam.d/fingerprint-auth
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/other
Oct 02 15:38:18 client bash[4656]: s /etc/pam.d/password-auth
Oct 02 15:38:18 client bash[4656]: s /etc/pam.d/postlogin
Oct 02 15:38:18 client bash[4656]: s /etc/pam.d/smartcard-auth
Oct 02 15:38:18 client bash[4656]: s /etc/pam.d/system-auth
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/chfn
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/chsh
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/login
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/remote
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/runuser
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/runuser-l
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/su
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/su-l
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/systemd-user
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/polkit-1
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/crond
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/vlock
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/vmtoolsd
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/sshd
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/smtp.postfix
Oct 02 15:38:18 client bash[4656]: s /etc/pam.d/smtp
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/passwd
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/sudo
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/sudo-i
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/system-auth-ac
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/postlogin-ac
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/password-auth-ac
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/fingerprint-auth-ac
Oct 02 15:38:18 client bash[4656]: A /etc/pam.d/smartcard-auth-ac
Oct 02 15:38:18 client bash[4656]: d /etc/pam.d
Oct 02 15:38:18 client bash[4656]: A /etc/rwtab.d/logrotate
Oct 02 15:38:18 client bash[4656]: A /etc/rwtab.d/gssproxy
Oct 02 15:38:18 client bash[4656]: d /etc/rwtab.d
Oct 02 15:38:18 client bash[4656]: A /etc/my.cnf.d/mysql-clients.cnf
Oct 02 15:38:18 client bash[4656]: d /etc/my.cnf.d
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/semanage.trans.LOCK
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/setrans.conf
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/.policy.sha512
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/booleans.subs_dist
Oct 02 15:38:18 client bash[4656]: d /etc/selinux/targeted/logins
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/semanage.read.LOCK
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/seusers
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/commit_num
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/file_contexts
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/file_contexts.homedirs
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/homedir_template
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/policy.kern
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/users_extra
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/afs/cil
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/afs/hll
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/afs/lang_ext
Oct 02 15:38:18 client bash[4656]: d /etc/selinux/targeted/active/modules/100/afs
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/alsa/cil
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/alsa/hll
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/alsa/lang_ext
Oct 02 15:38:18 client bash[4656]: d /etc/selinux/targeted/active/modules/100/alsa
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/antivirus/cil
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/antivirus/hll
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/antivirus/lang_ext
Oct 02 15:38:18 client bash[4656]: d /etc/selinux/targeted/active/modules/100/antivirus
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/application/cil
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/application/hll
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/application/lang_ext
Oct 02 15:38:18 client bash[4656]: d /etc/selinux/targeted/active/modules/100/application
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/authconfig/cil
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/authconfig/hll
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/authconfig/lang_ext
Oct 02 15:38:18 client bash[4656]: d /etc/selinux/targeted/active/modules/100/authconfig
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/awstats/cil
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/awstats/hll
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/awstats/lang_ext
Oct 02 15:38:18 client bash[4656]: d /etc/selinux/targeted/active/modules/100/awstats
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/bind/cil
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/bind/hll
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/bind/lang_ext
Oct 02 15:38:18 client bash[4656]: d /etc/selinux/targeted/active/modules/100/bind
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/bluetooth/cil
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/bluetooth/hll
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/bluetooth/lang_ext
Oct 02 15:38:18 client bash[4656]: d /etc/selinux/targeted/active/modules/100/bluetooth
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/brctl/cil
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/brctl/hll
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/brctl/lang_ext
Oct 02 15:38:18 client bash[4656]: d /etc/selinux/targeted/active/modules/100/brctl
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/cachefilesd/cil
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/cachefilesd/hll
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/cachefilesd/lang_ext
Oct 02 15:38:18 client bash[4656]: d /etc/selinux/targeted/active/modules/100/cachefilesd
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/ccs/cil
Oct 02 15:38:18 client bash[4656]: A /etc/selinux/targeted/active/modules/100/ccs/hll
